date,teamname_name,teamname_AdjEM,teamname_AdjO,teamname_AdjD,teamname_AdjT
"Friday, December 1, 2017",Clemson,14.62,111.4,96.8,68.7
"Friday, December 1, 2017",Oregon,14.54,111.3,96.8,72.4
"Friday, December 1, 2017",South Carolina,14.16,106.6,92.5,70.8
"Friday, December 1, 2017",Oklahoma St.,14.14,110.6,96.4,71
"Friday, December 1, 2017",St. John's,13.76,109.1,95.3,73
"Friday, December 1, 2017",Rhode Island,13.41,110.8,97.4,70.5
"Friday, December 1, 2017",Northwestern,13.36,111.6,98.2,68.7
"Friday, December 1, 2017",Syracuse,12.72,109.6,96.9,66.5
"Friday, December 1, 2017",Missouri,12.7,111.4,98.7,67.4
"Friday, December 1, 2017",Utah,12.1,109.3,97.2,70.8
"Friday, December 1, 2017",Marquette,12.03,114.6,102.6,70.9
"Friday, December 1, 2017",Arizona St.,11.92,116.9,105,72.3
"Friday, December 1, 2017",Butler,11.74,108.8,97.1,68
"Friday, December 1, 2017",Iowa St.,11.69,110.8,99.1,70.4
"Friday, December 1, 2017",Mississippi St.,11.07,107.8,96.7,71.4
"Friday, December 1, 2017",Mississippi,10.97,112.9,101.9,71.4
"Friday, December 1, 2017",Vanderbilt,10.77,108.4,97.7,68.5
"Friday, December 1, 2017",San Diego St.,10.76,106.6,95.8,73.2
"Friday, December 1, 2017",Georgia Tech,10.6,103.9,93.3,65.7
"Friday, December 1, 2017",Houston,10.55,111.2,100.7,69.7
"Friday, December 1, 2017",Vermont,10.33,109.2,98.9,67.8
"Friday, December 1, 2017",Boise St.,9.85,106.5,96.7,69.8
"Friday, December 1, 2017",Georgia,9.19,105.7,96.6,69.4
"Friday, December 1, 2017",BYU,8.96,109,100.1,71.1
"Friday, December 1, 2017",St. Bonaventure,8.87,108.6,99.8,69.3
"Friday, December 1, 2017",Iowa,8.82,110.1,101.3,70.6
"Friday, December 1, 2017",Georgetown,8.74,107.8,99.1,70.3
"Friday, December 1, 2017",UT Arlington,8.49,109.3,100.8,73
"Friday, December 1, 2017",Old Dominion,8.32,105.1,96.8,64.4
"Friday, December 1, 2017",Ohio St.,8.14,106.6,98.4,71.2
"Friday, December 1, 2017",UCF,8.13,101.9,93.8,68.9
"Friday, December 1, 2017",Connecticut,7.97,105.5,97.5,69.3
"Friday, December 1, 2017",Davidson,7.95,109.4,101.4,69.6
"Friday, December 1, 2017",North Carolina St.,7.88,108.8,100.9,72.3
"Friday, December 1, 2017",Indiana,7.64,113.1,105.5,68.2
"Friday, December 1, 2017",Wake Forest,7.46,112.5,105.1,68.9
"Friday, December 1, 2017",Valparaiso,7.41,103.8,96.4,72.3
"Friday, December 1, 2017",Bucknell,7.4,110.9,103.5,73.5
"Friday, December 1, 2017",Saint Joseph's,7.38,108.6,101.2,70.6
"Friday, December 1, 2017",Fresno St.,7.32,107.9,100.6,70.1
"Friday, December 1, 2017",Middle Tennessee,7.01,105.3,98.3,69.6
"Friday, December 1, 2017",VCU,6.98,108.1,101.1,72.4
"Friday, December 1, 2017",Colorado,6.97,107,100,70.9
"Friday, December 1, 2017",New Mexico St.,6.77,107.2,100.5,70.7
"Friday, December 1, 2017",Northern Iowa,6.76,102.7,95.9,65.1
"Friday, December 1, 2017",Wyoming,6.74,105.2,98.5,72.8
"Friday, December 1, 2017",LSU,6.71,111.8,105.1,70.5
"Friday, December 1, 2017",Albany,6.68,111.3,104.6,66.9
"Friday, December 1, 2017",Stanford,6.43,105.7,99.3,73
"Friday, December 1, 2017",Louisiana Tech,6.41,106.1,99.7,71.1
"Friday, December 1, 2017",UNLV,6.36,105.4,99.1,74.6
"Friday, December 1, 2017",Boston College,6.26,107.6,101.3,70.4
"Friday, December 1, 2017",Mercer,6.19,110.5,104.3,66.8
"Friday, December 1, 2017",Oregon St.,6.06,106.1,100.1,69.3
"Friday, December 1, 2017",South Dakota St.,5.96,109.3,103.3,70.8
"Friday, December 1, 2017",College of Charleston,5.94,103.7,97.8,68.1
"Friday, December 1, 2017",Georgia Southern,5.93,107.7,101.8,70.1
"Friday, December 1, 2017",Loyola Chicago,5.83,106.3,100.4,69.4
"Friday, December 1, 2017",Nebraska,5.81,105.4,99.5,69.5
"Friday, December 1, 2017",Towson,5.48,105.9,100.5,68.9
"Friday, December 1, 2017",Missouri St.,5.4,105.5,100.1,69.2
"Friday, December 1, 2017",Florida Gulf Coast,5.4,107.7,102.3,71.6
"Friday, December 1, 2017",Illinois,5.28,104.7,99.4,74.1
"Friday, December 1, 2017",UNC Asheville,5.24,105.3,100.1,71
"Friday, December 1, 2017",Northern Kentucky,5.23,107.2,101.9,71.8
"Friday, December 1, 2017",Yale,5.02,107,101.9,71.7
"Friday, December 1, 2017",Rutgers,4.78,101.4,96.6,67.7
"Friday, December 1, 2017",Belmont,4.44,108.3,103.9,69.3
"Friday, December 1, 2017",Louisiana Lafayette,4.21,106.9,102.7,74.3
"Friday, December 1, 2017",Tulsa,4.18,108.5,104.3,71.6
"Friday, December 1, 2017",Troy,4.17,105.9,101.7,70
"Friday, December 1, 2017",Illinois St.,4.06,102.8,98.8,70.5
"Friday, December 1, 2017",Dayton,3.97,105,101.1,66.9
"Friday, December 1, 2017",Oakland,3.79,106,102.2,74.8
"Friday, December 1, 2017",South Dakota,3.71,103.7,99.9,72.6
"Friday, December 1, 2017",Bradley,3.58,100.1,96.6,68.4
"Friday, December 1, 2017",Utah St.,3.58,105,101.4,69.5
"Friday, December 1, 2017",Jacksonville St.,3.52,105.6,102.1,66.6
"Friday, December 1, 2017",Georgia St.,3.17,101.4,98.2,67.4
"Friday, December 1, 2017",Buffalo,3.15,107,103.8,74.3
"Friday, December 1, 2017",Western Michigan,3.06,105.3,102.2,69.9
"Friday, December 1, 2017",La Salle,3.03,105.6,102.5,68.1
"Friday, December 1, 2017",Murray St.,2.94,107.9,104.9,70.6
"Friday, December 1, 2017",East Tennessee St.,2.92,103.7,100.8,71.6
"Friday, December 1, 2017",DePaul,2.71,104.2,101.5,69.9
"Friday, December 1, 2017",Western Kentucky,2.55,104.7,102.2,70.7
"Friday, December 1, 2017",Princeton,2.5,105,102.5,65.6
"Friday, December 1, 2017",UAB,2.43,105.8,103.4,68.6
"Friday, December 1, 2017",California,2.38,103.5,101.1,72
"Friday, December 1, 2017",Tulane,2.22,103.4,101.2,72.2
"Friday, December 1, 2017",Southern Illinois,2.08,102.4,100.3,68.9
"Friday, December 1, 2017",Ball St.,2.05,107.3,105.3,73.6
"Friday, December 1, 2017",Iona,1.95,107.1,105.2,72.3
"Friday, December 1, 2017",Grand Canyon,1.92,101.8,99.8,71
"Friday, December 1, 2017",Lipscomb,1.79,103.4,101.6,75.9
"Friday, December 1, 2017",Washington,1.73,106.8,105,73.3
"Friday, December 1, 2017",Penn,1.56,102.5,100.9,70
"Friday, December 1, 2017",Stephen F. Austin,1.45,100.5,99,71.3
"Friday, December 1, 2017",Monmouth,1.34,101.4,100,72.1
"Friday, December 1, 2017",Elon,1.17,106,104.9,70
"Friday, December 1, 2017",Eastern Michigan,1.14,102.4,101.2,69.1
"Friday, December 1, 2017",Hofstra,1.14,108.3,107.2,67.9
"Friday, December 1, 2017",UNC Greensboro,1.02,105.1,104,68.5
"Friday, December 1, 2017",Idaho,0.93,103.4,102.5,69.4
"Friday, December 1, 2017",Furman,0.91,104.9,104,71.3
"Friday, December 1, 2017",Milwaukee,0.9,103.8,102.9,65.7
"Friday, December 1, 2017",Evansville,0.8,99.9,99.1,66.2
"Friday, December 1, 2017",San Francisco,0.78,102,101.2,70
"Friday, December 1, 2017",San Diego,0.73,100.7,100,67.4
"Friday, December 1, 2017",Pittsburgh,0.71,103.8,103.1,68.1
"Friday, December 1, 2017",Memphis,0.66,102.7,102.1,67.9
"Friday, December 1, 2017",Washington St.,0.58,104.6,104,71.8
"Friday, December 1, 2017",Toledo,0.47,107.2,106.8,69.7
"Friday, December 1, 2017",New Mexico,0.25,102.6,102.3,73
"Friday, December 1, 2017",Fort Wayne,0.16,103.3,103.2,73.4
"Friday, December 1, 2017",Liberty,0.09,103.2,103.1,65.8
"Friday, December 1, 2017",Montana,0.09,102.8,102.7,69.2
"Friday, December 1, 2017",Cal St. Bakersfield,-0.01,100.5,100.5,68.1
"Friday, December 1, 2017",Harvard,-0.19,102.1,102.3,71.3
"Friday, December 1, 2017",Colgate,-0.21,104.1,104.3,69.9
"Friday, December 1, 2017",Massachusetts,-0.22,100.6,100.8,68.8
"Friday, December 1, 2017",Army,-0.32,103.4,103.7,73.4
"Friday, December 1, 2017",Ohio,-0.32,103.6,103.9,71.8
"Friday, December 1, 2017",Northeastern,-0.32,102.2,102.5,66.8
"Friday, December 1, 2017",North Dakota St.,-0.38,100.8,101.1,68.3
"Friday, December 1, 2017",Utah Valley,-0.48,102.7,103.1,71.5
"Friday, December 1, 2017",Colorado St.,-0.63,102.5,103.1,70.4
"Friday, December 1, 2017",UC Santa Barbara,-0.93,104.8,105.7,69.6
"Friday, December 1, 2017",Rider,-1.18,103.8,105,75
"Friday, December 1, 2017",Montana St.,-1.24,105,106.3,70.2
"Friday, December 1, 2017",Winthrop,-1.4,103.5,104.9,74.8
"Friday, December 1, 2017",George Washington,-1.4,103.1,104.5,65.8
"Friday, December 1, 2017",Akron,-1.5,102.1,103.7,70.5
"Friday, December 1, 2017",Indiana St.,-1.66,98.8,100.5,71.7
"Friday, December 1, 2017",George Mason,-1.69,102.3,104,67.9
"Friday, December 1, 2017",Portland St.,-1.72,104.6,106.4,75.1
"Friday, December 1, 2017",Lamar,-1.73,102.8,104.5,69.2
"Friday, December 1, 2017",UNC Wilmington,-1.82,106.3,108.1,74.5
"Friday, December 1, 2017",Navy,-1.86,100.4,102.2,68.9
"Friday, December 1, 2017",Radford,-2.02,103.4,105.4,67.5
"Friday, December 1, 2017",Saint Louis,-2.11,99.4,101.5,65.9
"Friday, December 1, 2017",Illinois Chicago,-2.18,100.4,102.6,73.7
"Friday, December 1, 2017",Columbia,-2.25,103.7,105.9,70.4
"Friday, December 1, 2017",Lehigh,-2.3,103.3,105.6,72.3
"Friday, December 1, 2017",Richmond,-2.32,102.4,104.7,69.7
"Friday, December 1, 2017",Saint Peter's,-2.32,98.9,101.3,65.2
"Friday, December 1, 2017",Tennessee Tech,-2.6,104.2,106.8,73.5
"Friday, December 1, 2017",Coastal Carolina,-2.62,102.4,105,71.1
"Friday, December 1, 2017",Texas St.,-2.64,100.6,103.2,65.7
"Friday, December 1, 2017",Weber St.,-2.67,103.4,106.1,68.1
"Friday, December 1, 2017",Denver,-2.69,104.3,107,70.3
"Friday, December 1, 2017",UC Davis,-2.73,98.4,101.1,66.9
"Friday, December 1, 2017",Stony Brook,-2.81,101.6,104.4,69.5
"Friday, December 1, 2017",Kent St.,-2.83,102.3,105.1,71
"Friday, December 1, 2017",St. Francis PA,-2.96,104.9,107.9,71.4
"Friday, December 1, 2017",Wright St.,-3.29,98.3,101.6,68.6
"Friday, December 1, 2017",Santa Clara,-3.31,101.9,105.2,66.3
"Friday, December 1, 2017",Drake,-3.32,104.1,107.5,68.7
"Friday, December 1, 2017",Appalachian St.,-3.4,103.6,107,72.9
"Friday, December 1, 2017",Eastern Illinois,-3.44,101.8,105.2,68.1
"Friday, December 1, 2017",Eastern Washington,-3.5,102.3,105.8,70.2
"Friday, December 1, 2017",UC Irvine,-3.57,98.8,102.4,69.9
"Friday, December 1, 2017",Niagara,-3.59,106.8,110.4,72.9
"Friday, December 1, 2017",Samford,-3.67,108.4,112.1,68.4
"Friday, December 1, 2017",Hawaii,-3.74,98.9,102.7,70.1
"Friday, December 1, 2017",Central Michigan,-3.79,103.5,107.3,70.1
"Friday, December 1, 2017",Wofford,-3.85,105.2,109.1,67.8
"Friday, December 1, 2017",Bowling Green,-3.87,102.4,106.3,73.7
"Friday, December 1, 2017",Campbell,-4.07,104.1,108.2,70.2
"Friday, December 1, 2017",Fairfield,-4.09,100,104.1,71.1
"Friday, December 1, 2017",UMBC,-4.13,106.4,110.5,71.2
"Friday, December 1, 2017",Fordham,-4.2,95.6,99.8,67.5
"Friday, December 1, 2017",Marshall,-4.2,107.5,111.7,76.6
"Friday, December 1, 2017",Northern Colorado,-4.34,99,103.4,71.3
"Friday, December 1, 2017",Tennessee St.,-4.41,97.3,101.7,68.4
"Friday, December 1, 2017",William & Mary,-4.45,107.1,111.6,72.1
"Friday, December 1, 2017",UTEP,-4.59,95.9,100.5,71.1
"Friday, December 1, 2017",Delaware,-4.7,101,105.7,66.1
"Friday, December 1, 2017",Louisiana Monroe,-4.83,100.6,105.4,69.2
"Friday, December 1, 2017",Pacific,-5.11,100.4,105.5,70.4
"Friday, December 1, 2017",Southeastern Louisiana,-5.13,101.6,106.8,68.4
"Friday, December 1, 2017",Long Beach St.,-5.26,100.8,106.1,74.6
"Friday, December 1, 2017",Canisius,-5.36,102.8,108.2,70.3
"Friday, December 1, 2017",Charlotte,-5.38,102.4,107.8,73.6
"Friday, December 1, 2017",Cornell,-5.48,102.8,108.3,70.7
"Friday, December 1, 2017",Loyola Marymount,-5.49,101.5,107,68.8
"Friday, December 1, 2017",Air Force,-5.5,101.6,107.1,68.5
"Friday, December 1, 2017",Arkansas St.,-5.53,101.1,106.6,71.8
"Friday, December 1, 2017",UTSA,-5.62,100.9,106.5,73.3
"Friday, December 1, 2017",North Dakota,-5.75,100.3,106.1,74.8
"Friday, December 1, 2017",Drexel,-5.75,99.4,105.1,71.1
"Friday, December 1, 2017",Binghamton,-5.77,101.3,107.1,68.2
"Friday, December 1, 2017",Cal Poly,-5.78,100.6,106.4,66.9
"Friday, December 1, 2017",Sam Houston St.,-6,96.6,102.6,68.5
"Friday, December 1, 2017",Chattanooga,-6.14,99,105.1,67.8
"Friday, December 1, 2017",Texas Southern,-6.15,103.4,109.5,71.7
"Friday, December 1, 2017",IUPUI,-6.19,102.6,108.8,68.5
"Friday, December 1, 2017",Boston University,-6.19,99.4,105.6,72
"Friday, December 1, 2017",High Point,-6.27,99.2,105.5,67.9
"Friday, December 1, 2017",New Hampshire,-6.42,99.1,105.5,68.5
"Friday, December 1, 2017",South Alabama,-6.46,94.6,101.1,69.8
"Friday, December 1, 2017",East Carolina,-6.55,98.7,105.2,70.5
"Friday, December 1, 2017",Manhattan,-6.61,99.9,106.5,69.1
"Friday, December 1, 2017",Seattle,-6.84,99,105.8,68.7
"Friday, December 1, 2017",UMass Lowell,-7.13,101.9,109.1,74.3
"Friday, December 1, 2017",Nebraska Omaha,-7.38,102.3,109.6,74.7
"Friday, December 1, 2017",Duquesne,-7.48,100.3,107.7,68.8
"Friday, December 1, 2017",Cal St. Fullerton,-7.64,96.3,103.9,69.1
"Friday, December 1, 2017",Abilene Christian,-7.66,102.3,110,67.7
"Friday, December 1, 2017",Wagner,-7.69,96.6,104.3,67.6
"Friday, December 1, 2017",Dartmouth,-7.72,100.6,108.3,70.5
"Friday, December 1, 2017",Eastern Kentucky,-7.79,101.5,109.3,68.7
"Friday, December 1, 2017",James Madison,-7.88,100.6,108.5,68.8
"Friday, December 1, 2017",South Florida,-7.92,96.3,104.2,65.4
"Friday, December 1, 2017",Loyola MD,-8.15,96.7,104.9,71.4
"Friday, December 1, 2017",Northern Illinois,-8.16,99.3,107.5,70.4
"Friday, December 1, 2017",Robert Morris,-8.33,93.3,101.7,72.2
"Friday, December 1, 2017",Brown,-8.39,99.3,107.7,73.6
"Friday, December 1, 2017",New Orleans,-8.39,95.3,103.7,68.3
"Friday, December 1, 2017",Gardner Webb,-8.5,96.8,105.3,72.2
"Friday, December 1, 2017",UT Rio Grande Valley,-8.58,99.4,107.9,76.2
"Friday, December 1, 2017",Texas A&M Corpus Chris,-8.6,95.9,104.5,69
"Friday, December 1, 2017",Incarnate Word,-8.63,102.3,111,74.8
"Friday, December 1, 2017",Oral Roberts,-8.69,102.3,111,67.6
"Friday, December 1, 2017",Morehead St.,-8.69,98.5,107.2,69.8
"Friday, December 1, 2017",UMKC,-8.72,95.7,104.4,71.4
"Friday, December 1, 2017",Fairleigh Dickinson,-8.78,100.5,109.3,74
"Friday, December 1, 2017",North Florida,-8.87,102.4,111.3,73.3
"Friday, December 1, 2017",The Citadel,-8.9,103,111.9,81.9
"Friday, December 1, 2017",Siena,-8.92,100.7,109.7,69.5
"Friday, December 1, 2017",Florida Atlantic,-8.99,96.7,105.7,69.3
"Friday, December 1, 2017",Holy Cross,-9.02,98.1,107.1,66.8
"Friday, December 1, 2017",Cleveland St.,-9.04,95.1,104.2,71.3
"Friday, December 1, 2017",Western Carolina,-9.16,98,107.2,70.7
"Friday, December 1, 2017",American,-9.26,99.9,109.1,68
"Friday, December 1, 2017",Southeast Missouri St.,-9.38,100.3,109.6,70.3
"Friday, December 1, 2017",Green Bay,-9.4,95.2,104.6,73.9
"Friday, December 1, 2017",USC Upstate,-9.48,102.6,112.1,70.6
"Friday, December 1, 2017",Rice,-9.65,96.5,106.2,72.1
"Friday, December 1, 2017",Western Illinois,-9.73,94.7,104.4,70.3
"Friday, December 1, 2017",North Carolina Central,-9.73,97.7,107.4,68.4
"Friday, December 1, 2017",Tennessee Martin,-9.78,99.5,109.3,67.1
"Friday, December 1, 2017",Prairie View A&M,-9.86,96.9,106.8,71.1
"Friday, December 1, 2017",NJIT,-9.87,95.7,105.6,70.1
"Friday, December 1, 2017",Detroit,-9.89,102.2,112.1,76.4
"Friday, December 1, 2017",Charleston Southern,-10.09,99.4,109.5,68.8
"Friday, December 1, 2017",Houston Baptist,-10.21,100.7,110.9,75.4
"Friday, December 1, 2017",UC Riverside,-10.36,93.3,103.7,72.3
"Friday, December 1, 2017",Central Arkansas,-10.37,101,111.4,74.8
"Friday, December 1, 2017",Morgan St.,-10.57,95.8,106.4,70.9
"Friday, December 1, 2017",Austin Peay,-10.59,98.9,109.5,70.7
"Friday, December 1, 2017",Nicholls St.,-10.99,98.3,109.3,79.3
"Friday, December 1, 2017",North Texas,-11.03,98.2,109.2,69.6
"Friday, December 1, 2017",Lafayette,-11.07,100,111.1,69.9
"Friday, December 1, 2017",Pepperdine,-11.08,100,111.1,70.8
"Friday, December 1, 2017",Southern Miss,-11.14,95.5,106.7,67
"Friday, December 1, 2017",Mount St. Mary's,-11.17,98.1,109.2,69.6
"Friday, December 1, 2017",San Jose St.,-11.21,95.5,106.7,71.2
"Friday, December 1, 2017",Little Rock,-11.47,94.4,105.8,67.2
"Friday, December 1, 2017",LIU Brooklyn,-11.48,98.4,109.9,75.7
"Friday, December 1, 2017",Portland,-11.71,97.5,109.2,69.6
"Friday, December 1, 2017",Sacred Heart,-11.79,94.8,106.5,71.7
"Friday, December 1, 2017",Hampton,-11.98,96.6,108.5,70.6
"Friday, December 1, 2017",Stetson,-12.14,99.6,111.7,72.5
"Friday, December 1, 2017",Sacramento St.,-12.23,95.4,107.6,69.3
"Friday, December 1, 2017",Kennesaw St.,-12.23,96.9,109.2,70.9
"Friday, December 1, 2017",Northwestern St.,-12.3,97.1,109.4,73
"Friday, December 1, 2017",Quinnipiac,-12.46,97.2,109.6,70.1
"Friday, December 1, 2017",Miami OH,-12.49,94.2,106.7,68.6
"Friday, December 1, 2017",Marist,-13.09,97.3,110.4,68.9
"Friday, December 1, 2017",SIU Edwardsville,-13.19,96.7,109.9,71.8
"Friday, December 1, 2017",McNeese St.,-13.32,97.8,111.1,70.4
"Friday, December 1, 2017",Central Connecticut,-13.72,97.1,110.8,67.4
"Friday, December 1, 2017",Youngstown St.,-13.88,98.5,112.3,74.7
"Friday, December 1, 2017",Cal St. Northridge,-14.11,96.9,111,69.7
"Friday, December 1, 2017",Southern Utah,-14.22,99.6,113.8,74.6
"Friday, December 1, 2017",Idaho St.,-14.39,95.6,110,70.3
"Friday, December 1, 2017",FIU,-14.85,92.7,107.6,68
"Friday, December 1, 2017",Jacksonville,-14.97,96.4,111.4,71
"Friday, December 1, 2017",St. Francis NY,-15.18,92.6,107.8,70.2
"Friday, December 1, 2017",Bethune Cookman,-15.26,93.9,109.2,75.2
"Friday, December 1, 2017",Norfolk St.,-15.34,93.4,108.7,71.5
"Friday, December 1, 2017",Bryant,-15.38,95.9,111.3,72.7
"Friday, December 1, 2017",Jackson St.,-15.48,94,109.4,63.8
"Friday, December 1, 2017",North Carolina A&T,-15.85,95.4,111.3,70.9
"Friday, December 1, 2017",Hartford,-15.93,95,110.9,69.1
"Friday, December 1, 2017",VMI,-15.93,93.5,109.5,71.5
"Friday, December 1, 2017",Savannah St.,-16.1,95.9,112,80.7
"Friday, December 1, 2017",Southern,-16.3,94.9,111.2,69.1
"Friday, December 1, 2017",Maine,-17.24,90.5,107.7,72.1
"Friday, December 1, 2017",Florida A&M,-17.45,93.1,110.6,68.7
"Friday, December 1, 2017",Alcorn St.,-17.78,95.1,112.9,70.7
"Friday, December 1, 2017",Grambling St.,-18.1,94.3,112.4,70.8
"Friday, December 1, 2017",Howard,-19.02,92.4,111.4,73.5
"Friday, December 1, 2017",Chicago St.,-19.08,93.3,112.4,71.1
"Friday, December 1, 2017",Maryland Eastern Shore,-19.3,94.6,113.9,69.3
"Friday, December 1, 2017",Northern Arizona,-19.36,91.9,111.2,73.1
"Friday, December 1, 2017",Presbyterian,-19.39,94.7,114.1,66.9
"Friday, December 1, 2017",Alabama St.,-19.62,93.6,113.2,71.5
"Friday, December 1, 2017",Longwood,-20.47,90,110.5,72.3
"Friday, December 1, 2017",Coppin St.,-21.76,90.1,111.9,69.2
"Friday, December 1, 2017",Arkansas Pine Bluff,-22.55,88.5,111.1,69
"Friday, December 1, 2017",Alabama A&M,-23.15,90.4,113.5,71.5
"Friday, December 1, 2017",South Carolina St.,-23.34,89.8,113.2,71.4
"Friday, December 1, 2017",Delaware St.,-24.61,91.9,116.5,67.6
"Friday, December 1, 2017",Mississippi Valley St.,-26.51,89.3,115.8,68.6
"Saturday, December 2, 2017",Kansas,28.29,118.1,89.8,72.1
"Saturday, December 2, 2017",Villanova,27.24,118.7,91.4,68.6
"Saturday, December 2, 2017",Michigan St.,26.71,116.1,89.4,69.8
"Saturday, December 2, 2017",Virginia,26.59,112.4,85.8,62.1
"Saturday, December 2, 2017",Wichita St.,25.47,117.8,92.4,70.1
"Saturday, December 2, 2017",Duke,25.42,122.2,96.8,71.5
"Saturday, December 2, 2017",Texas A&M,25.06,114.7,89.7,69.7
"Saturday, December 2, 2017",Cincinnati,23.98,113.6,89.7,68.3
"Saturday, December 2, 2017",Kentucky,23.44,114.7,91.2,70
"Saturday, December 2, 2017",Florida,23.18,117.2,94,72.8
"Saturday, December 2, 2017",Purdue,23.13,116.8,93.6,70.4
"Saturday, December 2, 2017",North Carolina,22.89,116,93.1,74.5
"Saturday, December 2, 2017",Gonzaga,22.24,116.3,94.1,70.4
"Saturday, December 2, 2017",West Virginia,22.08,114.2,92.1,75.1
"Saturday, December 2, 2017",Notre Dame,21.93,118.7,96.7,65.5
"Saturday, December 2, 2017",Arizona,20.97,117.4,96.4,69.9
"Saturday, December 2, 2017",Miami FL,20.69,112.1,91.4,69.1
"Saturday, December 2, 2017",Xavier,20.52,117.8,97.2,71.3
"Saturday, December 2, 2017",Texas Tech,20.41,113.2,92.8,69.4
"Saturday, December 2, 2017",USC,19.9,114.1,94.2,72.9
"Saturday, December 2, 2017",Seton Hall,19.62,114.3,94.6,70.4
"Saturday, December 2, 2017",Baylor,19.08,113,93.9,65.5
"Saturday, December 2, 2017",Louisville,18.84,110.9,92,71.2
"Saturday, December 2, 2017",TCU,18.65,114,95.3,71.2
"Saturday, December 2, 2017",Minnesota,18.63,114.7,96.1,73.2
"Saturday, December 2, 2017",Oklahoma,18.3,113.1,94.8,75.7
"Saturday, December 2, 2017",Tennessee,18.24,111.8,93.6,70.4
"Saturday, December 2, 2017",Texas,18.13,108.7,90.6,69.8
"Saturday, December 2, 2017",SMU,17.9,111.9,94,65.8
"Saturday, December 2, 2017",Arkansas,17.74,113.8,96.1,74.7
"Saturday, December 2, 2017",Alabama,17.41,111.5,94.1,70.8
"Saturday, December 2, 2017",Wisconsin,17.26,110.3,93,66.1
"Saturday, December 2, 2017",Saint Mary's,16.72,119,102.3,64.5
"Saturday, December 2, 2017",Providence,16.42,114.1,97.6,67.6
"Saturday, December 2, 2017",Creighton,15.98,114.7,98.7,74.3
"Saturday, December 2, 2017",Maryland,15.87,112,96.1,68.8
"Saturday, December 2, 2017",Penn St.,15.81,109.6,93.8,73.1
"Saturday, December 2, 2017",Virginia Tech,15.77,114.3,98.5,73.3
"Saturday, December 2, 2017",Nevada,15.55,113,97.4,71.8
"Saturday, December 2, 2017",Temple,15.53,112.7,97.2,69.7
"Saturday, December 2, 2017",Florida St.,15.42,112.6,97.2,73.6
"Saturday, December 2, 2017",Auburn,15.33,113.7,98.4,74.4
"Saturday, December 2, 2017",Kansas St.,15.03,111.7,96.7,67.1
"Saturday, December 2, 2017",Michigan,15,113.7,98.7,64.1
"Saturday, December 2, 2017",UCLA,14.73,113.1,98.4,74.4
"Saturday, December 2, 2017",Clemson,14.69,111.6,96.9,68.5
"Saturday, December 2, 2017",Oklahoma St.,14.18,110.6,96.5,70.9
"Saturday, December 2, 2017",South Carolina,14.17,106.7,92.5,70.6
"Saturday, December 2, 2017",St. John's,13.77,109.2,95.4,72.9
"Saturday, December 2, 2017",Oregon,13.62,111.1,97.5,71.8
